offer-sku,quantity,warehouse-code,update-delete
2910124520,0
2918804587,0
VAHERDS590B,0
CM311 AESH - W/TA4F,0
2831,0
IPMEIHCS14CH,2
370127554,0
2807250583,0
VAHERDS533BB,0
374020501,0
199121712,0
VAHERDS440B,0
970153021,0
378250569,0
RAVICP7AT4PK,0
2314000000,0
AMVL001BK,9
378153539,0
2910148580,0
2910122576,2
140552558,0
378280538,0
370335533,0
2910124527,0
IPMEIMHT13BK,0
378180500,0
EXBT047,0
EXBT066,0
378603506,0
373451558,0
378553505,0
374030501,0
266441506,0
373702555,0
971210732,0
EXBT061,0
2918809585,0
ISSCCMODELTSE5,0
140580500,0
2918809587,0
2910137568,0
378601569,0
2910121557,0
VAMEICAJKIT,0
U-23-TRIBAL-SP,0
RAHERMH101B,0
IPNEWNBMP9USB,0
2711000535,0
2918824557,0
CDJ-3000,0
55-166,0
2910112503,0
DDJ-200,0
974000506,0
CNSX007,1
IPMEIMDST8BK,0
374067521,0
140540525,0
3012GP,0
2910114568,0
991512456,0
970710103,0
VAHERDS543BB,0
VAHERDS432B,0
970183006,0
970110006,0
IPNEWNBEDK2USB,0
140532518,0
973113506,0
140510551,0
140550515,0
140510515,0
DDJ-REV1 N,0
373902526,0
970160521,0
373150517,0
2817050597,0
ISSCCSTILCSTM6NAT,0
2918804585,0
970213332,0
2517110533,0
VECTOR 15,5
IPMEIHCS12S,1
373151526,0
140512531,0
990510156,0
SP-12,1
IPMEIBCS18CR,0
266220505,0
970722505,0
VAHERDS538B,0
990810119,0
2910211586,0
140540501,0
378203550,0
VAHERDS520B,0
IPMEIHDJ17M,0
370481523,0
199102712,0
DSM14065,0
CNTP004,3
373652558,0
DDJ-GRV6,0
IPMEIHCS10S,0
EXBT077,0
990650156,0
2507190548,0
2910113576,0
EXBT026,0
373802511,0
2507210546,0
OMNIS-DUO,0
IPMEISCP100WN,0
VANUXNDS2,0
CQ-12T,0
2814304531,0
EXBT067,0
373701526,0
378551569,0
IPHEAHB50FSG,0
2817050568,0
CVE-18S-NA,1
2807250560,0
990823060,0
55-470,43
U-23-VIO-Q-BK,0
990694206,0
RADIMDP266F,0
DDJ-XP2,0
140540565,0
973113542,0
55-458,0
373452506,0
EXBT072,0
971210521,0
2310700000,1
7502230000000,0
140510565,0
371225544,0
VAHERGS301B,8
378051566,0
970743521,0
7502230000000,0
2919004503,0
379700549,0
971443032,0
2507210502,0
1959,0
266021550,0
RADADEPBB1705,0
370121554,0
374520506,0
CVE-12-NA,2
970110221,0
2376100000,2
2509310506,0
IPMEIHCS12CH,4
VAHERDSP57WB,0
IPMEIHCS12TRS,0
SRH440A,1
370123506,0
IPNUXDM8,0
990823048,0
2910211587,0
266640506,0
140472506,0
2817000520,0
2910121500,26
371225523,0
373900506,0
IPMEIHCS18TRC,0
IPMEIHCS16C,3
140470515,0
970293321,0
2816939505,0
2910248568,0
140472565,0
379102970,0
980144,0
2910146572,0
970150406,0
373152503,0
2910211585,0
CNMT002,3
IANUXMG300,0
ORI50H,0
8002271,4
373301506,0
DDJ-SR2,0
990823050,0
374540506,0
GO-88P,0
2918809592,0
373551517,0
44-381,0
ORI20H,0
373250558,0
PLX-1000,0
2509310521,0
1606,0
140480500,0
IVRYBTR101E,0
373453550,0
990823054,0
266240560,0
X-ARRAY 18,3
VAHERDS513BB,0
IPMEIHCS16TRS,0
KROSS261,0
55-466,0
2910339590,0
373450526,0
2817050546,0
1616,0
370491506,0
2816939549,0
2912223503,0
140510501,0
990810108,0
373800506,0
2919004576,3
2516319593,0
140482515,0
378271505,0
2910127577,0
PM-100,0
IPMEITBR06ABSGRN,0
2817000546,0
374550521,0
140550531,0
140550501,0
371720003,0
970722503,0
ISOSCOD312CESM,0
140552550,0
RAHERUSP10WB,0
2910134576,0
IPMEIBPP1,0
372820002,0
140480561,0
IPMEIFWB100,0
IPMEIHCS14TRS,0
2910238552,0
EXBT071,0
970743503,0
970713503,0
2808,0
2910112527,0
2910339585,0
140482558,0
VAHERGS200B,0
140540558,0
971610504,0
970264306,0
990818156,0
IPHEAHB50IYW,0
970213322,0
MS-201E,0
GO-88PX,3
378700585,0
MS-2C,0
2919004527,0
80-333,2
BLX24R/B58-J11,0
374540500,0
119141712,0
44-380,0
3102283,5
IPMEIHCS14C,3
IPHEAHB50FOP,0
2910121503,10
374530504,0
373553580,0
140512561,0
DDJ-REV1,6
373152506,0
2517110519,0
372981006,0
971113221,0
140470558,0
CNAC049,0
CNAC050,1
C3012FAW,0
C3012W,0
C3012FAC,0
C3012Z,0
C3012FAB,0
CNTP004,3
C3012FAG,1
C3412FAA,1
C3412FAB,1
C3412FAW,0
C3012N,0
C3012RP,0
C3412FAN,0
C3012FAGP,0
CNMT002,3
CNSX007,1
C3012B,0
CNAC053,0
CNAC048,2
C3012FARP,0
C3012G,0
C3012FAZ,0
C3012GP,0
C3012FANP,0
374524541,0
2376000000,0
970150032,0
2517190548,0
2274100982,0
2370600000,2
190152807,0
199122796,0
373802511,0
2275300000,0
266440571,0
2330914900,16
2910121500,26
2910147586,0
2711200535,0
374520506,0
373202511,0
2919924557,0
2919804557,0
118220857,0
2275200010,0
374550506,0
373453550,0
2516125512,0
379900006,0
378213550,0
140580500,0
970452164,0
2311000000,12
378152547,0
2314000000,0
374027529,0
2814102588,0
2751031506,0
371720006,0
115600704,0
374020501,0
2313700000,0
114940322,0
374023506,0
974200721,0
2919097557,0
2817100533,0
2910238503,0
370127506,0
2817050568,0
2918809587,0
7730013000,0
110280872,0
2919021527,0
990362920,0
2506115571,0
140482506,0
2314200000,0
117472725,0
2313000000,0
114970350,0
2912049500,0
2311200000,0
991829004,0
971713116,0
374530504,0
378503506,0
730060423,0
373152503,0
974000521,0
2311400000,0
971722106,0
119182796,0
2380100000,0
992188001,0
177042850,0
970722540,0
378553505,0
996107306,0
378402594,0
118212800,0
970213321,0
378753565,0
7730017000,0
374590521,0
379630503,0
992186002,0
113942763,0
379610549,0
2508200546,0
193970706,0
110250840,0
2274200982,0
970193021,0
2274914000,0
2910135539,0
110232806,0
2816939560,0
2517110598,0
2817020568,0
990462920,0
373900506,0
990689029,0
2311500000,27
147482360,0
2807200525,0
2508300561,0
140570518,0
970513502,0
2509876539,0
2911147522,0
266040500,0
110332806,0
970113022,0
2310700000,1
2918804587,0
2274200000,0
2711230511,0
110312850,0
374090557,0
373302555,0
147522300,0
2910127568,0
974200521,0
234579000,0
994960921,0
2311614000,0
379700503,0
2911138522,0
118242850,0
378271505,0
2913334568,0
374510505,0
992162000,0
970110022,0
970718521,0
2507813574,0
373652558,0
2514101530,1
2275200000,0
374580506,0
266640506,0
377045529,0
2805001800,0
378671565,0
7730018000,0
374531500,0
374067521,0
970183021,0
2506217517,0
140470515,0
7730011000,0
2910134576,0
973000121,0
737250408,0
2751035506,0
110312880,0
990571133,0
198630374,0
140552558,0
370125557,0
2911122503,0
2910137568,0
2919004510,0
7730015000,0
737350406,0
2376100000,2
974220521,0
970153006,0
140460518,0
970213322,0
2910121552,1
2916013503,0
970450521,0
2910147557,0
970533500,0
2508310506,0
2807250519,0
970293321,0
21956649,0
2918824557,0
147422300,0
2514103526,1
973113506,0
971610504,0
374042506,0
730050402,0
992187001,0
374500501,0
2916912576,0
2509700546,0
970253332,0
113980761,0
2516227567,0
147450399,0
373701526,0
